id,name,artist,valence,energy,danceability,tempo,genres,duration (ms),explicit,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,mood
4ewazQLXFTDC8XvCbhvtXs,Glimpse of Us,Joji,0.268,0.317,0.44,169.914,['viral pop'],233456,False,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,Calm
59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B,0.743,0.853,0.688,103.993,"['atl hip hop', 'dance pop', 'pop rap', 'rap', 'southern hip hop']",268320,False,10,-5.814,1,0.0493,0.386,0.0,0.0862,Calm
0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,Bruno Mars,0.387,0.28,0.612,72.795,"['dance pop', 'pop']",213827,False,0,-8.648,1,0.0434,0.932,0.0,0.088,Calm
7MmHqOc14dtNUiOFS1uZyb,Selfish,PnB Rock,0.0524,0.594,0.616,102.05,"['melodic rap', 'rap', 'trap']",245743,False,1,-5.828,0,0.039,0.111,0.0,0.135,Calm
6ilc4vQcwMPlvAHFfsTGng,Sweet,Cigarettes After Sex,0.115,0.51,0.449,96.425,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",292110,False,6,-9.075,1,0.0278,0.351,0.761,0.139,Calm
3iBgrkexCzVuPy4O9vx7Mf,Glue Song,beabadoobee,0.582,0.409,0.62,113.946,"['bedroom pop', 'bubblegrunge', 'indie pop', 'pov: indie']",135067,False,1,-10.146,1,0.0282,0.77,0.0542,0.105,Calm
21jGcNKet2qwijlDFuPiPb,Circles,Post Malone,0.551,0.763,0.695,120.042,"['dfw rap', 'melodic rap', 'pop', 'rap']",215280,False,0,-3.497,1,0.0396,0.189,0.00242,0.0863,Calm
6dBUzqjtbnIa1TwYbyw5CM,Lovers Rock,TV Girl,0.572,0.871,0.559,104.97,['pov: indie'],213920,False,5,-5.338,0,0.0397,7.53e-06,0.00545,0.096,Calm
2Zo1PcszsT9WQ0ANntJbID,Feather,Sabrina Carpenter,0.826,0.694,0.791,123.508,['pop'],185553,True,6,-4.332,0,0.0335,0.0736,1.75e-06,0.0958,Calm
7rWgGyRK7RAqAAXy4bLft9,Angeleyes,ABBA,0.964,0.922,0.719,133.113,"['europop', 'swedish pop']",260893,False,11,-6.091,1,0.0338,0.523,0.000163,0.0867,Calm
6sHsXIJoEN5JpdkGMQDJxt,The Boy Is Mine,Brandy,0.761,0.707,0.704,93.145,"['contemporary r&b', 'dance pop', 'hip pop', 'r&b', 'urban contemporary']",294787,False,1,-6.537,0,0.0391,0.539,0.00106,0.318,Calm
3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next",Ariana Grande,0.411,0.654,0.72,106.976,['pop'],207320,True,1,-5.634,1,0.0647,0.227,0.0,0.101,Energetic
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),Little Mix,0.8,0.854,0.754,75.002,"['girl group', 'pop', 'talent show', 'uk pop']",229720,True,5,-3.449,0,0.0608,0.177,0.0,0.0808,Energetic
7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,Ava Max,0.62,0.706,0.72,133.002,['pop'],187436,False,1,-4.719,1,0.0473,0.0684,0.0,0.166,Energetic
3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Meghan Trainor,0.832,0.782,0.655,79.427,"['hip pop', 'pop']",184227,False,1,-4.789,1,0.185,0.375,0.0,0.317,Energetic
4gcD056im8FrahECIaTV70,Cold Heart - PNAU Remix,Elton John,0.934,0.8,0.795,116.032,"['glam rock', 'mellow gold', 'piano rock', 'rock']",202735,False,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,Energetic
3RauEVgRgj1IuWdJ9fDs70,The Man,Taylor Swift,0.633,0.658,0.777,110.048,['pop'],190360,False,0,-5.191,1,0.054,0.0767,0.0,0.0901,Energetic
5oO3drDxtziYU2H1X23ZIp,Love On The Brain,Rihanna,0.379,0.637,0.509,172.007,"['barbadian pop', 'pop', 'urban contemporary']",224000,True,4,-4.83,0,0.047,0.0717,1.08e-05,0.0789,Energetic
6qn9YLKt13AGvpq9jfO8py,We Found Love,Rihanna,0.6,0.766,0.735,127.975,"['barbadian pop', 'pop', 'urban contemporary']",215227,False,1,-4.485,1,0.0384,0.025,0.00141,0.108,Energetic
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,0.894,0.834,0.751,95.053,"['dance pop', 'pop']",211160,False,1,-5.444,0,0.0437,0.3,1.77e-05,0.355,Energetic
5J4ZkQpzMUFojo1CtAZYpn,Love Me Harder,Ariana Grande,0.244,0.712,0.486,99.128,['pop'],236133,False,1,-4.388,0,0.0328,0.00936,0.0,0.0764,Energetic
0PG9fbaaHFHfre2gUVo7AN,Please Me,Cardi B,0.65,0.57,0.747,133.992,"['pop', 'rap']",200890,True,1,-6.711,1,0.081,0.0642,0.0,0.0832,Energetic
6YVpU5vVxezJCYeQUxIkRT,What Lovers Do (feat. SZA),Maroon 5,0.422,0.598,0.8,109.998,['pop'],199849,False,5,-5.131,0,0.0617,0.0798,5.47e-06,0.1,Energetic
0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,0.465,0.927,0.631,123.962,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",222160,False,9,-2.787,0,0.0332,0.199,0.119,0.148,Energetic
0nhBKubnVz9yFNNprBniWz,YOUTH,Troye Sivan,0.591,0.737,0.628,91.505,"['australian pop', 'pop', 'viral pop']",185194,False,7,-4.437,1,0.041,0.0638,0.0,0.0777,Energetic
1tg7d4XKCgviATFNkxIX8r,Hair,Little Mix,0.683,0.813,0.692,153.971,"['girl group', 'pop', 'talent show', 'uk pop']",209280,False,7,-5.401,1,0.0413,0.00921,2.74e-05,0.653,Energetic
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,0.415,0.54,0.695,121.932,"['alt z', 'modern alternative pop']",168602,True,4,-5.692,1,0.0493,0.299,0.0,0.367,Energetic
5ywsqu9AEJnEJhJ05Vf9Me,Blast Off,Bruno Mars,0.346,0.548,0.482,76.017,"['dance pop', 'pop']",284870,False,11,-9.946,1,0.0373,0.0363,2.28e-06,0.3,Energetic
1KzGj3xvi9IiY05kBlkm2G,Bad Things (with Camila Cabello),mgk,0.305,0.691,0.697,137.853,"['ohio hip hop', 'pop rap']",239293,False,2,-4.757,1,0.146,0.214,0.0,0.185,Energetic
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),Beyoncé,0.681,0.77,0.646,99.165,"['pop', 'r&b']",236133,False,2,-6.596,0,0.226,0.00249,0.0,0.0715,Energetic
1yjY7rpaAQvKwpdUliHx0d,Still into You,Paramore,0.765,0.923,0.602,136.01,"['candy pop', 'modern rock', 'pixie', 'pop', 'pop emo', 'pop punk', 'rock']",216013,False,5,-3.763,1,0.044,0.0098,0.0,0.0561,Energetic
0laYHRpNTS6i8FXdupHkJ4,Love You Like A Love Song,Selena Gomez & The Scene,0.922,0.678,0.858,117.009,['pop'],188453,False,1,-3.87,0,0.0469,0.0761,0.0,0.0741,Energetic
3sqrvkNC6IPTIXvvbx9Arw,Enchanted,Taylor Swift,0.228,0.618,0.535,81.975,['pop'],352200,False,8,-3.913,1,0.0273,0.0716,0.000388,0.169,Energetic
1BSMpVGWs3v5BZKnAQziAc,Light Switch,Charlie Puth,0.912,0.626,0.69,184.009,"['pop', 'viral pop']",185681,False,6,-5.693,1,0.306,0.105,0.000335,0.0881,Energetic
2KZ3sNqPogEyMUUH6A5HFy,LALISA,LISA,0.854,0.652,0.804,150.076,['k-pop'],200690,False,8,-6.282,1,0.0898,0.0267,0.000782,0.118,Energetic
3oHNJECGN3bBoGXejlw2b1,Last Friday Night (T.G.I.F.),Katy Perry,0.732,0.81,0.652,126.022,['pop'],230733,False,3,-3.789,0,0.0406,0.00129,2.91e-05,0.667,Energetic
1pXrR5Y9OgcIV2JEAl2lCB,I Kissed A Girl,Katy Perry,0.696,0.76,0.702,129.996,['pop'],179640,False,5,-3.174,1,0.0684,0.00226,0.0,0.132,Energetic
0p1cpgsmrHcYJ4kOvOSPsw,Saving All My Love For You,Dami Im,0.362,0.557,0.334,197.622,"['australian pop', 'australian talent show', 'talent show']",184840,False,6,-5.961,0,0.0496,0.155,1.66e-06,0.106,Energetic
3FeVmId7tL5YN8B7R3imoM,My Universe,Coldplay,0.443,0.701,0.588,104.988,"['permanent wave', 'pop']",228000,False,9,-6.39,1,0.0402,0.00813,0.0,0.2,Energetic
6bQfNiqyCX7UaQSvVVGo4I,Shivers,Ed Sheeran,0.822,0.859,0.788,141.02,"['pop', 'singer-songwriter pop', 'uk pop']",207853,False,2,-2.724,1,0.0856,0.281,0.0,0.0424,Energetic
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,0.722,0.743,0.836,108.966,"['escape room', 'minnesota hip hop', 'pop', 'trap queen']",191822,True,10,-6.305,0,0.0656,0.0995,0.0,0.335,Energetic
7mFj0LlWtEJaEigguaWqYh,Sweetest Pie,Megan Thee Stallion,0.677,0.628,0.814,123.977,"['houston rap', 'pop', 'r&b', 'rap', 'trap queen']",201334,True,7,-7.178,1,0.221,0.167,0.0,0.101,Energetic
0ug5NqcwcFR2xrfTkc7k8e,Style,Taylor Swift,0.487,0.791,0.588,94.933,['pop'],231000,False,7,-5.595,1,0.0402,0.00245,0.00258,0.118,Energetic
7EyhPjrJzjx0fk2i7vUJCS,Pink Venom,BLACKPINK,0.69,0.719,0.794,90.016,"['k-pop', 'k-pop girl group', 'pop']",186964,False,0,-7.227,1,0.0761,0.0119,0.0,0.276,Energetic
3TcL0dyCMyr0kyTTc4NLgI,Who Says,Selena Gomez & The Scene,0.744,0.927,0.682,101.019,['pop'],195613,False,4,-2.915,1,0.0479,0.0843,0.0,0.149,Energetic
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,0.338,0.443,0.395,168.924,['pop'],175933,True,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,Energetic
0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,0.611,0.716,0.789,125.906,"['barbadian pop', 'pop', 'urban contemporary']",235493,False,11,-4.241,0,0.0432,0.129,1.07e-05,0.069,Energetic
6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,0.426,0.755,0.791,125.014,['pop'],234653,False,0,-3.729,1,0.0568,0.00452,0.0,0.163,Energetic
7lrqvdivAYRGEiO8JFP31G,Boy With Luv (Feat. Halsey),BTS,0.803,0.862,0.645,119.947,"['k-pop', 'k-pop boy group', 'pop']",229773,False,11,-4.761,0,0.0845,0.0933,0.0,0.193,Energetic
0yLdNVWF3Srea0uzk55zFn,Flowers,Miley Cyrus,0.646,0.681,0.707,117.999,['pop'],200455,False,0,-4.325,1,0.0668,0.0632,5.15e-06,0.0322,Energetic
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),Miley Cyrus,0.595,0.67,0.781,127.99,['pop'],169333,False,3,-3.912,0,0.0452,0.0103,0.0,0.0761,Energetic
0I4658wYMK45Ffx1IlKRjG,Magic,Kylie Minogue,0.655,0.782,0.732,106.048,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",250680,False,0,-4.844,1,0.03,0.0268,9.94e-06,0.106,Energetic
7aLT0tLcS40Penaplqu2cZ,Greedy,Ariana Grande,0.844,0.705,0.619,109.975,['pop'],214907,False,1,-5.335,1,0.099,0.0323,0.0,0.0919,Energetic
1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi Lovato,0.502,0.785,0.504,173.968,"['pop', 'post-teen pop']",210840,False,8,-4.802,1,0.104,0.0738,0.0,0.239,Energetic
7oDd86yk8itslrA9HRP2ki,Die For You - Remix,The Weeknd,0.502,0.525,0.531,66.9,"['canadian contemporary r&b', 'canadian pop', 'pop']",232857,False,1,-6.5,0,0.0671,0.232,0.0,0.441,Energetic
6WDG2ybdV3SBXV0lwBGu4D,Maybe You’re The Problem,Ava Max,0.447,0.835,0.532,166.003,['pop'],190290,False,9,-3.646,1,0.129,0.0404,0.0,0.0648,Energetic
3wFM8TWbbkwPuB6TyqpVDv,Million Dollar Baby,Ava Max,0.642,0.85,0.653,133.017,['pop'],184295,False,2,-2.217,0,0.0867,0.0328,9.16e-06,0.337,Energetic
5xwBIieMMFUmLDgvG4DjFe,Fall In Love Alone,Stacey Ryan,0.522,0.625,0.676,171.883,[],205428,False,7,-5.455,0,0.0711,0.316,0.000119,0.127,Energetic
3r8RuvgbX9s7ammBn07D3W,Ditto,NewJeans,0.183,0.641,0.814,133.854,"['k-pop', 'k-pop girl group']",185507,False,6,-5.957,0,0.111,0.027,0.0,0.0993,Energetic
1kuGVB7EU95pJObxwvfwKS,vampire,Olivia Rodrigo,0.323,0.53,0.484,136.848,['pop'],219724,True,5,-5.821,1,0.0538,0.154,0.0,0.263,Energetic
1s7oOCT8vauUh01PbJD6ps,Calm Down (with Selena Gomez),Rema,0.802,0.806,0.801,106.999,"['afrobeats', 'nigerian pop']",239318,False,11,-5.206,1,0.0381,0.382,0.000669,0.114,Energetic
1xK59OXxi2TAAAbmZK0kBL,Romantic Homicide,d4vd,0.216,0.544,0.571,132.052,['bedroom pop'],132631,False,6,-10.613,1,0.0299,0.453,0.00805,0.322,Sad
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Billie Eilish,0.12,0.296,0.351,115.284,"['art pop', 'pop']",200186,False,4,-10.109,0,0.0333,0.934,0.0,0.095,Sad
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,0.27,0.425,0.357,102.078,"['bedroom pop', 'pop', 'pov: indie']",198040,False,5,-7.301,1,0.0333,0.584,0.0,0.322,Sad
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,0.121,0.308,0.504,113.95,"['brooklyn indie', 'pov: indie']",137773,False,9,-14.958,1,0.0321,0.868,0.135,0.158,Sad
5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Sufjan Stevens,0.162,0.104,0.435,120.484,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",279316,False,6,-22.39,0,0.0445,0.973,0.33,0.119,Sad
11hEwcy9LMEvzAlOYAFhkK,"not a lot, just forever",Adrianne Lenker,0.304,0.269,0.354,91.608,"['countrygaze', 'indie pop', 'small room']",250198,False,1,-13.242,1,0.0297,0.885,0.00035,0.0872,Sad
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,Tom Rosenthal,0.249,0.04,0.44,135.965,['british singer-songwriter'],193749,False,3,-16.887,1,0.0322,0.981,0.465,0.111,Sad
45bE4HXI0AwGZXfZtMp8JR,you broke me first,Tate McRae,0.0823,0.373,0.667,124.148,['pop'],169266,True,4,-9.389,1,0.05,0.785,0.0,0.0906,Sad
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,0.912,0.454,0.689,159.982,"['pov: indie', 'psychedelic pop']",159246,False,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,Sad
2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,0.261,0.322,0.516,148.005,"['alt z', 'boston folk', 'indie pop', 'singer-songwriter pop']",182888,False,9,-11.762,1,0.0292,0.473,0.00194,0.215,Sad
3JvKfv6T31zO0ini8iNItO,Another Love,Tom Odell,0.131,0.537,0.445,122.769,['chill pop'],244360,True,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,Sad
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,0.111,0.084,0.391,79.449,"['art pop', 'pop']",222370,False,0,-17.843,1,0.0317,0.953,0.0,0.0983,Sad
2V852FRIFO7mFgfiyDMum1,Symphonia IX,Current Joys,0.149,0.38,0.593,99.323,"['lo-fi indie', 'pov: indie']",181360,False,0,-12.682,1,0.0247,0.913,0.573,0.289,Sad
1Dsee91MSgdtDmO4UNXiJo,8 Years Old,RIELL,0.363,0.473,0.475,130.367,['dark r&b'],188081,False,0,-8.635,1,0.0828,0.669,1.03e-06,0.0816,Sad
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,0.268,0.317,0.44,169.914,['viral pop'],233456,False,8,-9.258,1,0.0531,0.891,4.78e-06,0.141,Sad
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),Kina,0.0895,0.235,0.498,118.917,"['sad lo-fi', 'slowed and reverb']",179080,False,1,-16.541,0,0.188,0.72,0.0,0.144,Sad
3hRV0jL3vUpRrcy398teAU,The Night We Met,Lord Huron,0.0998,0.369,0.448,174.097,"['indie folk', 'stomp and holler']",208212,False,9,-9.514,1,0.0452,0.968,0.272,0.638,Sad
51Grh1RyUDcMBbpuyUIUHI,rises the moon,Liana Flores,0.203,0.129,0.483,137.35,['pov: indie'],161929,False,5,-20.149,0,0.0349,0.947,0.145,0.106,Sad
0bU5duEpySFmUdgcVKoUgS,What Am I To You,Jordan Parker,0.187,0.263,0.455,82.929,[],230163,False,6,-9.842,1,0.03,0.454,0.00276,0.109,Sad
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,0.243,0.225,0.704,120.006,"['art pop', 'pop']",245426,False,6,-14.454,0,0.0994,0.902,0.657,0.106,Sad
2vWBUC9djv6BtiGlmKiQaH,YKWIM?,Yot Club,0.228,0.537,0.372,123.735,['bedroom pop'],212750,False,9,-7.623,1,0.0305,0.937,0.873,0.287,Sad
62ke5zFUJN6RvtXZgVH0F8,Only Love Can Hurt Like This,Paloma Faith,0.304,0.885,0.566,90.99,"['british soul', 'talent show', 'uk pop']",232893,False,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,Sad
14bICTOBi6AzT9sl9XVqfb,baby where you are,Liush,0.239,0.115,0.579,156.764,[],143000,False,9,-17.718,1,0.0461,0.857,0.00192,0.119,Sad
2SYEH8KdT65kB7u7nJDEhY,die first - stripped,Nessa Barrett,0.269,0.255,0.694,91.736,"['alt z', 'social media pop']",174783,False,11,-9.375,1,0.0487,0.736,0.0,0.118,Sad
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Lewis Capaldi,0.446,0.405,0.501,109.891,"['pop', 'uk pop']",182161,False,1,-5.679,1,0.0319,0.751,0.0,0.105,Sad
3OHfY25tqY28d16oZczHc8,Kill Bill,SZA,0.43,0.728,0.644,88.993,"['pop', 'r&b', 'rap']",153947,False,8,-5.75,1,0.0351,0.0543,0.169,0.161,Sad
0jLQ1SiuIfS1RQZgG70bel,changes,Diphda,0.468,0.15,0.549,129.328,[],127385,False,11,-14.758,1,0.041,0.944,0.0,0.0889,Sad
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,0.0849,0.339,0.38,100.607,['pop'],229227,False,3,-7.885,1,0.0338,0.691,0.0,0.12,Sad
2bdVgAQgosGUJoViVDNeOV,LIMBO,keshi,0.0841,0.366,0.577,129.923,['chill r&b'],212785,True,8,-11.792,1,0.0368,0.879,7.76e-05,0.137,Sad
6UzYGhWbKDb0wE8v6VDebW,alone,Miranda Fling,0.188,0.317,0.484,154.198,[],166632,False,5,-10.21,1,0.0348,0.737,0.0,0.225,Sad
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,0.271,0.331,0.459,72.023,['dutch pop'],183624,False,9,-12.603,0,0.0421,0.817,0.00104,0.135,Sad
21uFPefbgeR3QLVJWATlrr,Scott Street,Phoebe Bridgers,0.483,0.417,0.508,134.944,"['indie pop', 'la indie', 'pov: indie']",305001,False,10,-9.632,1,0.0296,0.77,0.0928,0.0887,Sad
2NbsBSshscKIPRG3kwBbfo,Never Felt So Alone,Labrinth,0.363,0.409,0.436,98.357,"['indie poptimism', 'pop']",160166,False,5,-4.438,1,0.0533,0.499,0.000166,0.38,Sad
5DG2tchzXGTQWKgaCaXkpq,Seaside,Memior,0.335,0.296,0.437,128.364,[],117209,False,3,-11.423,0,0.0311,0.0917,0.253,0.116,Sad
1odExI7RdWc4BT515LTAwj,Daylight,David Kushner,0.324,0.43,0.508,130.09,"['gen z singer-songwriter', 'singer-songwriter pop']",212954,False,2,-9.475,0,0.0335,0.83,0.000441,0.093,Sad
1daDRI9ahBonbWD8YcxOIB,Angels Like You,Miley Cyrus,0.494,0.642,0.672,121.981,['pop'],196453,False,5,-4.035,1,0.0313,0.0981,0.0,0.1,Sad
4xF4ZBGPZKxECeDFrqSAG4,snowfall,Øneheart,0.0841,0.0918,0.466,95.014,['hardwave'],124066,False,10,-26.813,1,0.0269,0.929,0.803,0.439,Sad
1ei3hzQmrgealgRKFxIcWn,In The Stars,Benson Boone,0.3,0.54,0.362,78.007,['singer-songwriter pop'],216410,False,10,-6.031,1,0.0528,0.338,0.0,0.139,Sad
21VYRXcBepS7xyAeS8GK4y,River Flowin' West,High Tropics,0.622,0.675,0.542,96.003,[],115709,False,3,-6.228,1,0.0295,0.603,1.42e-06,0.153,Sad
4KULAymBBJcPRpk1yO4dOG,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,0.155,0.453,0.429,77.639,['classic oklahoma country'],227196,False,0,-7.746,1,0.0459,0.554,2e-06,0.102,Sad
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),Omar Apollo,0.31,0.336,0.697,82.029,"['bedroom pop', 'bedroom soul']",216680,False,9,-10.395,1,0.0424,0.598,0.00528,0.107,Sad
0ol0kxeGvxBboZ3wVZ4ZTq,you got me worse,i don't like mirrors,0.283,0.0972,0.749,129.931,['corecore'],142154,False,9,-25.739,1,0.055,0.968,0.96,0.109,Sad
0EF1EE8zusg3Y869e56JFd,Nothing's New,Rio Romeo,0.399,0.394,0.421,96.192,"['pov: indie', 'weirdcore']",211000,False,11,-8.312,1,0.0277,0.863,4.74e-06,0.0984,Sad
6FBzhcfgGacfXF3AmtfEaX,C U Girl,Steve Lacy,0.409,0.473,0.414,100.0,['afrofuturism'],129698,False,11,-8.911,0,0.116,0.663,0.0523,0.128,Sad
0xbo7WYx6fQ8UP0OsgaTKQ,Where You Are - Acoustic Version,Rival,0.217,0.247,0.334,148.984,['gaming edm'],222400,False,7,-11.752,0,0.0476,0.918,2.67e-05,0.149,Sad
1FWsomP9StpCcXNWmJk8Cl,K.,Cigarettes After Sex,0.319,0.401,0.454,93.703,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",320030,False,3,-10.251,1,0.0264,0.14,0.837,0.136,Sad
71BWZa1liIRyUiuJ3MB66o,I Know You,Faye Webster,0.144,0.385,0.454,154.918,"['atlanta indie', 'indie pop']",251667,False,10,-12.849,1,0.0313,0.287,9.97e-05,0.0616,Sad
78Sw5GDo6AlGwTwanjXbGh,Here With Me,d4vd,0.288,0.469,0.574,132.023,['bedroom pop'],242485,False,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,Sad
6JVOeKaRMwFjgiH3IbZhW1,Make You Mine,Valentin,0.261,0.422,0.522,123.013,[],206829,False,5,-10.835,1,0.0458,0.821,0.000361,0.127,Sad
3pyyGVqWvRMq43qtJBzxe0,Kids,Current Joys,0.904,0.66,0.828,113.45,"['lo-fi indie', 'pov: indie']",269143,False,6,-9.669,1,0.0337,0.508,0.403,0.0755,Sad
3IznIgmXtrUaoPWpQTy5jB,Not Allowed,TV Girl,0.563,0.905,0.67,104.965,['pov: indie'],167864,True,1,-6.855,1,0.129,0.669,0.000227,0.349,Sad
7lQUiU7ig8VnBUF0cHZGOH,you.,Oscar Lang,0.0466,0.227,0.51,143.323,['bedroom pop'],157014,False,4,-9.729,1,0.0302,0.94,0.0402,0.116,Sad
74fA6WgClZZKS6B90R1VZs,Suburbs,Miranda Fling,0.195,0.433,0.58,104.538,[],161143,False,11,-12.766,1,0.0382,0.671,0.00719,0.11,Sad
1lb0KfG9EyfSBsEifTUtXY,someday i'll get it,Alek Olsen,0.102,0.051,0.438,102.711,['corecore'],94750,False,8,-22.44,1,0.0373,0.93,0.916,0.113,Sad
5nVE45ithgyVocZp5XLAk6,The Bug Collector,Haley Heynderickx,0.529,0.419,0.538,99.622,"['countrygaze', 'indie pop', 'portland indie', 'small room']",228460,True,10,-9.705,1,0.0353,0.777,0.329,0.0967,Sad
1KIJclzEbNhSVw8tiHPWwE,Young,Vacations,0.594,0.81,0.498,79.935,"['newcastle nsw indie', 'pov: indie']",189160,False,7,-4.065,1,0.0263,0.00392,0.00717,0.0635,Sad
